datetime,Hour,Total Outflow cfs,Generation Flow cfs,Spill cfs,Forebay Elevation,Tailwater Elevation,Average Head,Date
2024-06-10 08:00:00,8,1630.0,1630.0,0.0,1197.81,1109.55,88.26,6/10/2024
2024-06-10 09:00:00,9,1520.0,1520.0,0.0,1196.76,1109.46,87.3,6/10/2024
2024-06-10 10:00:00,10,1490.0,1490.0,0.0,1195.69,1109.46,86.23,6/10/2024
2024-06-10 11:00:00,11,1430.0,1430.0,0.0,1194.64,1109.28,85.36,6/10/2024
2024-06-10 12:00:00,12,1420.0,1420.0,0.0,1193.59,1109.3,84.29,6/10/2024
2024-06-10 13:00:00,13,1320.0,1320.0,0.0,1192.59,1109.23,83.36,6/10/2024
2024-06-10 14:00:00,14,1310.0,1310.0,0.0,1191.58,1109.2,82.38,6/10/2024
2024-06-10 15:00:00,15,1290.0,1290.0,0.0,1190.56,1109.16,81.4,6/10/2024
2024-06-10 16:00:00,16,1270.0,1270.0,0.0,1191.37,1109.1,82.27,6/10/2024
2024-06-10 17:00:00,17,1300.0,1300.0,0.0,1192.47,1109.15,83.32,6/10/2024
2024-06-10 18:00:00,18,1320.0,1320.0,0.0,1195.34,1109.26,86.08,6/10/2024
2024-06-10 19:00:00,19,1330.0,1330.0,0.0,1198.2,1109.22,88.98,6/10/2024
2024-06-10 20:00:00,20,1330.0,1330.0,0.0,1199.26,1109.18,90.08,6/10/2024
2024-06-10 21:00:00,21,1330.0,1330.0,0.0,1199.5,1109.21,90.29,6/10/2024
2024-06-10 22:00:00,22,1330.0,1330.0,0.0,1199.62,1109.25,90.37,6/10/2024
2024-06-10 23:00:00,23,1320.0,1320.0,0.0,1199.76,1109.22,90.54,6/10/2024
2024-06-10 23:59:59,24,1320.0,1320.0,0.0,1199.89,1109.27,90.62,6/10/2024
2024-06-11 01:00:00,1,1320.0,1320.0,0.0,1200.02,1109.2,90.82,6/11/2024
2024-06-11 02:00:00,2,1330.0,1330.0,0.0,1200.14,1109.23,90.91,6/11/2024
2024-06-11 03:00:00,3,1330.0,1330.0,0.0,1200.28,1109.25,91.03,6/11/2024
2024-06-11 04:00:00,4,1340.0,1340.0,0.0,1200.4,1109.18,91.22,6/11/2024
2024-06-11 05:00:00,5,1340.0,1340.0,0.0,1200.53,1109.23,91.3,6/11/2024
2024-06-11 06:00:00,6,1340.0,1340.0,0.0,1200.18,1109.21,90.97,6/11/2024
2024-06-11 07:00:00,7,1320.0,1320.0,0.0,1199.35,1109.17,90.18,6/11/2024
2024-06-11 08:00:00,8,1310.0,1310.0,0.0,1198.47,1109.18,89.29,6/11/2024
2024-06-11 09:00:00,9,1280.0,1280.0,0.0,1197.6,1109.15,88.45,6/11/2024
2024-06-11 10:00:00,10,1320.0,1320.0,0.0,1196.69,1109.24,87.45,6/11/2024
2024-06-11 11:00:00,11,1300.0,1300.0,0.0,1195.76,1109.18,86.58,6/11/2024
2024-06-11 12:00:00,12,1320.0,1320.0,0.0,1194.8,1109.21,85.59,6/11/2024
2024-06-11 13:00:00,13,1320.0,1320.0,0.0,1193.81,1109.2,84.61,6/11/2024
2024-06-11 14:00:00,14,1310.0,1310.0,0.0,1192.82,1109.2,83.62,6/11/2024
2024-06-11 15:00:00,15,1300.0,1300.0,0.0,1191.83,1109.18,82.65,6/11/2024
2024-06-11 16:00:00,16,1370.0,1370.0,0.0,1190.8,1109.22,81.58,6/11/2024
2024-06-11 17:00:00,17,1370.0,1370.0,0.0,1191.58,1109.32,82.26,6/11/2024
2024-06-11 18:00:00,18,1400.0,1400.0,0.0,1194.39,1109.35,85.04,6/11/2024
2024-06-11 19:00:00,19,1460.0,1460.0,0.0,1197.2,1109.43,87.77,6/11/2024
2024-06-11 20:00:00,20,1450.0,1450.0,0.0,1198.2,1109.36,88.84,6/11/2024
2024-06-11 21:00:00,21,1450.0,1450.0,0.0,1198.73,1109.42,89.31,6/11/2024
2024-06-11 22:00:00,22,1440.0,1440.0,0.0,1199.1,1109.37,89.73,6/11/2024
2024-06-11 23:00:00,23,1450.0,1450.0,0.0,1199.5,1109.45,90.05,6/11/2024
2024-06-11 23:59:59,24,1450.0,1450.0,0.0,1199.87,1109.43,90.44,6/11/2024
2024-06-12 01:00:00,1,1460.0,1460.0,0.0,1200.19,1109.42,90.77,6/12/2024
2024-06-12 02:00:00,2,1480.0,1480.0,0.0,1200.49,1109.44,91.05,6/12/2024
2024-06-12 03:00:00,3,1470.0,1470.0,0.0,1200.78,1109.44,91.34,6/12/2024
2024-06-12 04:00:00,4,1480.0,1480.0,0.0,1201.05,1109.42,91.63,6/12/2024
2024-06-12 05:00:00,5,1480.0,1480.0,0.0,1201.33,1109.43,91.9,6/12/2024
2024-06-12 06:00:00,6,1470.0,1470.0,0.0,1201.6,1109.42,92.18,6/12/2024
2024-06-12 07:00:00,7,1460.0,1460.0,0.0,1200.53,1109.43,91.1,6/12/2024
2024-06-12 08:00:00,8,1460.0,1460.0,0.0,1199.61,1109.43,90.18,6/12/2024
2024-06-12 09:00:00,9,1450.0,1450.0,0.0,1198.64,1109.4,89.24,6/12/2024
2024-06-12 10:00:00,10,1450.0,1450.0,0.0,1197.65,1109.41,88.24,6/12/2024
2024-06-12 11:00:00,11,1450.0,1450.0,0.0,1196.64,1109.42,87.22,6/12/2024
2024-06-12 12:00:00,12,1460.0,1460.0,0.0,1195.58,1109.43,86.15,6/12/2024
2024-06-12 13:00:00,13,1430.0,1430.0,0.0,1194.51,1109.37,85.14,6/12/2024
2024-06-12 14:00:00,14,1440.0,1440.0,0.0,1193.42,1109.41,84.01,6/12/2024
2024-06-12 15:00:00,15,1420.0,1420.0,0.0,1192.31,1109.33,82.98,6/12/2024
2024-06-12 16:00:00,16,1400.0,1400.0,0.0,1191.18,1109.36,81.82,6/12/2024
2024-06-12 17:00:00,17,1420.0,1420.0,0.0,1191.9,1109.36,82.54,6/12/2024
2024-06-12 18:00:00,18,1420.0,1420.0,0.0,1194.66,1109.39,85.27,6/12/2024
2024-06-12 19:00:00,19,1460.0,1460.0,0.0,1197.45,1109.41,88.04,6/12/2024
2024-06-12 20:00:00,20,1450.0,1450.0,0.0,1198.44,1109.4,89.04,6/12/2024
2024-06-12 21:00:00,21,1440.0,1440.0,0.0,1198.88,1109.38,89.5,6/12/2024
2024-06-12 22:00:00,22,1440.0,1440.0,0.0,1199.21,1109.38,89.83,6/12/2024
2024-06-12 23:00:00,23,1450.0,1450.0,0.0,1199.52,1109.38,90.14,6/12/2024
2024-06-12 23:59:59,24,1460.0,1460.0,0.0,1199.83,1109.43,90.4,6/12/2024
2024-06-13 01:00:00,1,1460.0,1460.0,0.0,1200.12,1109.42,90.7,6/13/2024
2024-06-13 02:00:00,2,1470.0,1470.0,0.0,1200.42,1109.47,90.95,6/13/2024
2024-06-13 03:00:00,3,1480.0,1480.0,0.0,1200.71,1109.45,91.26,6/13/2024
2024-06-13 04:00:00,4,1460.0,1460.0,0.0,1200.99,1109.42,91.57,6/13/2024
2024-06-13 05:00:00,5,1470.0,1470.0,0.0,1201.27,1109.46,91.81,6/13/2024
2024-06-13 06:00:00,6,1480.0,1480.0,0.0,1201.54,1109.43,92.11,6/13/2024
2024-06-13 07:00:00,7,1470.0,1470.0,0.0,1200.56,1109.47,91.09,6/13/2024
2024-06-13 08:00:00,8,1450.0,1450.0,0.0,1199.6,1109.36,90.24,6/13/2024
2024-06-13 09:00:00,9,1440.0,1440.0,0.0,1198.62,1109.36,89.26,6/13/2024
2024-06-13 10:00:00,10,1450.0,1450.0,0.0,1197.63,1109.41,88.22,6/13/2024
2024-06-13 11:00:00,11,1440.0,1440.0,0.0,1196.62,1109.39,87.23,6/13/2024
2024-06-13 12:00:00,12,1450.0,1450.0,0.0,1195.56,1109.43,86.13,6/13/2024
2024-06-13 13:00:00,13,1440.0,1440.0,0.0,1194.49,1109.4,85.09,6/13/2024
2024-06-13 14:00:00,14,1430.0,1430.0,0.0,1193.41,1109.34,84.07,6/13/2024
2024-06-13 15:00:00,15,1430.0,1430.0,0.0,1192.3,1109.39,82.91,6/13/2024
2024-06-13 16:00:00,16,1440.0,1440.0,0.0,1191.17,1109.4,81.77,6/13/2024
2024-06-13 17:00:00,17,1440.0,1440.0,0.0,1191.87,1109.36,82.51,6/13/2024
2024-06-13 18:00:00,18,1430.0,1430.0,0.0,1194.61,1109.37,85.24,6/13/2024
2024-06-13 19:00:00,19,1470.0,1470.0,0.0,1197.39,1109.44,87.95,6/13/2024
2024-06-13 20:00:00,20,1460.0,1460.0,0.0,1198.37,1109.43,88.94,6/13/2024
2024-06-13 21:00:00,21,1470.0,1470.0,0.0,1198.82,1109.44,89.38,6/13/2024
2024-06-13 22:00:00,22,1480.0,1480.0,0.0,1199.11,1109.45,89.66,6/13/2024
2024-06-13 23:00:00,23,1480.0,1480.0,0.0,1199.41,1109.44,89.97,6/13/2024
2024-06-13 23:59:59,24,1480.0,1480.0,0.0,1199.7,1109.44,90.26,6/13/2024
2024-06-14 01:00:00,1,1480.0,1480.0,0.0,1199.99,1109.45,90.54,6/14/2024
2024-06-14 02:00:00,2,1480.0,1480.0,0.0,1200.28,1109.45,90.83,6/14/2024
2024-06-14 03:00:00,3,1480.0,1480.0,0.0,1200.55,1109.41,91.14,6/14/2024
2024-06-14 04:00:00,4,1490.0,1490.0,0.0,1200.84,1109.49,91.35,6/14/2024
2024-06-14 05:00:00,5,1490.0,1490.0,0.0,1201.1,1109.46,91.64,6/14/2024
2024-06-14 06:00:00,6,1470.0,1470.0,0.0,1201.37,1109.48,91.89,6/14/2024
2024-06-14 07:00:00,7,1480.0,1480.0,0.0,1200.44,1109.41,91.03,6/14/2024
2024-06-14 08:00:00,8,1480.0,1480.0,0.0,1199.45,1109.45,90.0,6/14/2024
2024-06-14 09:00:00,9,1460.0,1460.0,0.0,1198.47,1109.43,89.04,6/14/2024
2024-06-14 10:00:00,10,1460.0,1460.0,0.0,1197.47,1109.39,88.08,6/14/2024
2024-06-14 11:00:00,11,1460.0,1460.0,0.0,1196.44,1109.43,87.01,6/14/2024
2024-06-14 12:00:00,12,1460.0,1460.0,0.0,1195.37,1109.45,85.92,6/14/2024
2024-06-14 13:00:00,13,1460.0,1460.0,0.0,1194.27,1109.43,84.84,6/14/2024
2024-06-14 14:00:00,14,1430.0,1430.0,0.0,1193.16,1109.38,83.78,6/14/2024
2024-06-14 15:00:00,15,1430.0,1430.0,0.0,1192.04,1109.33,82.71,6/14/2024
2024-06-14 16:00:00,16,1400.0,1400.0,0.0,1190.92,1109.34,81.58,6/14/2024
2024-06-14 17:00:00,17,1390.0,1390.0,0.0,1191.63,1109.39,82.24,6/14/2024
2024-06-14 18:00:00,18,1440.0,1440.0,0.0,1194.41,1109.4,85.01,6/14/2024
2024-06-14 19:00:00,19,1440.0,1440.0,0.0,1197.25,1109.32,87.93,6/14/2024
2024-06-14 20:00:00,20,1450.0,1450.0,0.0,1198.25,1109.35,88.9,6/14/2024
2024-06-14 21:00:00,21,1450.0,1450.0,0.0,1198.71,1109.4,89.31,6/14/2024
2024-06-14 22:00:00,22,1440.0,1440.0,0.0,1199.04,1109.41,89.63,6/14/2024
2024-06-14 23:00:00,23,1450.0,1450.0,0.0,1199.35,1109.39,89.96,6/14/2024
2024-06-14 23:59:59,24,1450.0,1450.0,0.0,1199.67,1109.42,90.25,6/14/2024
2024-06-15 01:00:00,1,1460.0,1460.0,0.0,1199.97,1109.39,90.58,6/15/2024
2024-06-15 02:00:00,2,1460.0,1460.0,0.0,1200.26,1109.41,90.85,6/15/2024
2024-06-15 03:00:00,3,1460.0,1460.0,0.0,1200.56,1109.44,91.12,6/15/2024
2024-06-15 04:00:00,4,1470.0,1470.0,0.0,1200.85,1109.45,91.4,6/15/2024
2024-06-15 05:00:00,5,1460.0,1460.0,0.0,1201.15,1109.41,91.74,6/15/2024
2024-06-15 06:00:00,6,1440.0,1440.0,0.0,1201.44,1109.38,92.06,6/15/2024
2024-06-15 07:00:00,7,1450.0,1450.0,0.0,1200.56,1109.46,91.1,6/15/2024
2024-06-15 08:00:00,8,1460.0,1460.0,0.0,1199.59,1109.39,90.2,6/15/2024
2024-06-15 09:00:00,9,1460.0,1460.0,0.0,1198.61,1109.39,89.22,6/15/2024
2024-06-15 10:00:00,10,1450.0,1450.0,0.0,1197.63,1109.41,88.22,6/15/2024
2024-06-15 11:00:00,11,1430.0,1430.0,0.0,1196.64,1109.37,87.27,6/15/2024
2024-06-15 12:00:00,12,1430.0,1430.0,0.0,1195.61,1109.37,86.24,6/15/2024
2024-06-15 13:00:00,13,1430.0,1430.0,0.0,1194.54,1109.35,85.19,6/15/2024
2024-06-15 14:00:00,14,1420.0,1420.0,0.0,1193.47,1109.31,84.16,6/15/2024
2024-06-15 15:00:00,15,1420.0,1420.0,0.0,1192.36,1109.31,83.05,6/15/2024
2024-06-15 16:00:00,16,1420.0,1420.0,0.0,1191.24,1109.33,81.91,6/15/2024
2024-06-15 17:00:00,17,1400.0,1400.0,0.0,1191.97,1109.35,82.62,6/15/2024
2024-06-15 18:00:00,18,1420.0,1420.0,0.0,1194.75,1109.32,85.43,6/15/2024
2024-06-15 19:00:00,19,1440.0,1440.0,0.0,1197.56,1109.42,88.14,6/15/2024
2024-06-15 20:00:00,20,1440.0,1440.0,0.0,1198.56,1109.36,89.2,6/15/2024
2024-06-15 21:00:00,21,1460.0,1460.0,0.0,1199.03,1109.42,89.61,6/15/2024
2024-06-15 22:00:00,22,1440.0,1440.0,0.0,1199.36,1109.43,89.93,6/15/2024
2024-06-15 23:00:00,23,1460.0,1460.0,0.0,1199.68,1109.4,90.28,6/15/2024
2024-06-15 23:59:59,24,1460.0,1460.0,0.0,1199.98,1109.41,90.57,6/15/2024
2024-06-16 01:00:00,1,1450.0,1450.0,0.0,1200.28,1109.4,90.88,6/16/2024
2024-06-16 02:00:00,2,1450.0,1450.0,0.0,1200.59,1109.39,91.2,6/16/2024
2024-06-16 03:00:00,3,1460.0,1460.0,0.0,1200.88,1109.42,91.46,6/16/2024
2024-06-16 04:00:00,4,1470.0,1470.0,0.0,1201.17,1109.44,91.73,6/16/2024
2024-06-16 05:00:00,5,1460.0,1460.0,0.0,1201.46,1109.4,92.06,6/16/2024
2024-06-16 06:00:00,6,1460.0,1460.0,0.0,1201.66,1109.44,92.22,6/16/2024
2024-06-16 07:00:00,7,1450.0,1450.0,0.0,1200.65,1109.42,91.23,6/16/2024
2024-06-16 08:00:00,8,1460.0,1460.0,0.0,1199.69,1109.39,90.3,6/16/2024
2024-06-16 09:00:00,9,1460.0,1460.0,0.0,1198.69,1109.4,89.29,6/16/2024
2024-06-16 10:00:00,10,1460.0,1460.0,0.0,1197.71,1109.42,88.29,6/16/2024
2024-06-16 11:00:00,11,1450.0,1450.0,0.0,1196.7,1109.36,87.34,6/16/2024
2024-06-16 12:00:00,12,1440.0,1440.0,0.0,1195.65,1109.36,86.29,6/16/2024
2024-06-16 13:00:00,13,1430.0,1430.0,0.0,1194.58,1109.34,85.24,6/16/2024
2024-06-16 14:00:00,14,1440.0,1440.0,0.0,1193.49,1109.37,84.12,6/16/2024
2024-06-16 15:00:00,15,1400.0,1400.0,0.0,1192.39,1109.27,83.12,6/16/2024
2024-06-16 16:00:00,16,1430.0,1430.0,0.0,1191.27,1109.37,81.9,6/16/2024
2024-06-16 17:00:00,17,1450.0,1450.0,0.0,1191.97,1109.36,82.61,6/16/2024
2024-06-16 18:00:00,18,1480.0,1480.0,0.0,1194.76,1109.4,85.36,6/16/2024
2024-06-16 19:00:00,19,1480.0,1480.0,0.0,1197.56,1109.45,88.11,6/16/2024
2024-06-16 20:00:00,20,1490.0,1490.0,0.0,1198.53,1109.47,89.06,6/16/2024
2024-06-16 21:00:00,21,1470.0,1470.0,0.0,1199.0,1109.46,89.54,6/16/2024
2024-06-16 22:00:00,22,1480.0,1480.0,0.0,1199.28,1109.44,89.84,6/16/2024
2024-06-16 23:00:00,23,1480.0,1480.0,0.0,1199.6,1109.46,90.14,6/16/2024
2024-06-16 23:59:59,24,1480.0,1480.0,0.0,1199.89,1109.45,90.44,6/16/2024
2024-06-17 01:00:00,1,1480.0,1480.0,0.0,1200.19,1109.47,90.72,6/17/2024
2024-06-17 02:00:00,2,1480.0,1480.0,0.0,1200.48,1109.45,91.03,6/17/2024
2024-06-17 03:00:00,3,1490.0,1490.0,0.0,1200.77,1109.51,91.26,6/17/2024
2024-06-17 04:00:00,4,1480.0,1480.0,0.0,1201.05,1109.46,91.59,6/17/2024
2024-06-17 05:00:00,5,1500.0,1500.0,0.0,1201.32,1109.49,91.83,6/17/2024
2024-06-17 06:00:00,6,1490.0,1490.0,0.0,1201.59,1109.48,92.11,6/17/2024
2024-06-17 07:00:00,7,1470.0,1470.0,0.0,1200.57,1109.42,91.15,6/17/2024
2024-06-17 08:00:00,8,1490.0,1490.0,0.0,1199.62,1109.49,90.13,6/17/2024
2024-06-17 09:00:00,9,1450.0,1450.0,0.0,1198.65,1109.38,89.27,6/17/2024
2024-06-17 10:00:00,10,1430.0,1430.0,0.0,1197.67,1109.4,88.27,6/17/2024
2024-06-17 11:00:00,11,1450.0,1450.0,0.0,1196.67,1109.39,87.28,6/17/2024
2024-06-17 12:00:00,12,1440.0,1440.0,0.0,1195.63,1109.37,86.26,6/17/2024
2024-06-17 13:00:00,13,1440.0,1440.0,0.0,1194.55,1109.39,85.16,6/17/2024
2024-06-17 14:00:00,14,1440.0,1440.0,0.0,1193.46,1109.39,84.07,6/17/2024
2024-06-17 15:00:00,15,1440.0,1440.0,0.0,1192.32,1109.37,82.95,6/17/2024
2024-06-17 16:00:00,16,1420.0,1420.0,0.0,1191.19,1109.38,81.81,6/17/2024
2024-06-17 17:00:00,17,1450.0,1450.0,0.0,1191.88,1109.34,82.54,6/17/2024
2024-06-17 18:00:00,18,1440.0,1440.0,0.0,1194.67,1109.4,85.27,6/17/2024
2024-06-17 19:00:00,19,1480.0,1480.0,0.0,1197.47,1109.45,88.02,6/17/2024
2024-06-17 20:00:00,20,1450.0,1450.0,0.0,1198.46,1109.4,89.06,6/17/2024
2024-06-17 21:00:00,21,1450.0,1450.0,0.0,1198.94,1109.4,89.54,6/17/2024
2024-06-17 22:00:00,22,1460.0,1460.0,0.0,1199.26,1109.39,89.87,6/17/2024
2024-06-17 23:00:00,23,1470.0,1470.0,0.0,1199.57,1109.43,90.14,6/17/2024
2024-06-17 23:59:59,24,1460.0,1460.0,0.0,1199.87,1109.44,90.43,6/17/2024
2024-06-18 01:00:00,1,1460.0,1460.0,0.0,1200.17,1109.37,90.8,6/18/2024
2024-06-18 02:00:00,2,1480.0,1480.0,0.0,1200.46,1109.47,90.99,6/18/2024
2024-06-18 03:00:00,3,1470.0,1470.0,0.0,1200.76,1109.43,91.33,6/18/2024
2024-06-18 04:00:00,4,1490.0,1490.0,0.0,1201.04,1109.49,91.55,6/18/2024
2024-06-18 05:00:00,5,1500.0,1500.0,0.0,1201.31,1109.44,91.87,6/18/2024
2024-06-18 06:00:00,6,1480.0,1480.0,0.0,1201.57,1109.44,92.13,6/18/2024
2024-06-18 07:00:00,7,1460.0,1460.0,0.0,1200.5,1109.38,91.12,6/18/2024
2024-06-18 08:00:00,8,1450.0,1450.0,0.0,1199.58,1109.4,90.18,6/18/2024
2024-06-18 09:00:00,9,1460.0,1460.0,0.0,1198.6,1109.41,89.19,6/18/2024
2024-06-18 10:00:00,10,1450.0,1450.0,0.0,1197.61,1109.37,88.24,6/18/2024
2024-06-18 11:00:00,11,1460.0,1460.0,0.0,1196.58,1109.39,87.19,6/18/2024
2024-06-18 12:00:00,12,1450.0,1450.0,0.0,1195.54,1109.39,86.15,6/18/2024
2024-06-18 13:00:00,13,1430.0,1430.0,0.0,1194.45,1109.39,85.06,6/18/2024
2024-06-18 14:00:00,14,1450.0,1450.0,0.0,1193.34,1109.37,83.97,6/18/2024
2024-06-18 15:00:00,15,1450.0,1450.0,0.0,1192.21,1109.4,82.81,6/18/2024
2024-06-18 16:00:00,16,1440.0,1440.0,0.0,1191.06,1109.39,81.67,6/18/2024
2024-06-18 17:00:00,17,1430.0,1430.0,0.0,1191.76,1109.43,82.33,6/18/2024
2024-06-18 18:00:00,18,1470.0,1470.0,0.0,1194.55,1109.43,85.12,6/18/2024
2024-06-18 19:00:00,19,1480.0,1480.0,0.0,1197.33,1109.46,87.87,6/18/2024
2024-06-18 20:00:00,20,1460.0,1460.0,0.0,1198.3,1109.45,88.85,6/18/2024
2024-06-18 21:00:00,21,1480.0,1480.0,0.0,1198.76,1109.45,89.31,6/18/2024
2024-06-18 22:00:00,22,1480.0,1480.0,0.0,1199.05,1109.47,89.58,6/18/2024
2024-06-18 23:00:00,23,1480.0,1480.0,0.0,1199.34,1109.47,89.87,6/18/2024
2024-06-18 23:59:59,24,1470.0,1470.0,0.0,1199.64,1109.41,90.23,6/18/2024
2024-06-19 01:00:00,1,1480.0,1480.0,0.0,1199.93,1109.45,90.48,6/19/2024
2024-06-19 02:00:00,2,1480.0,1480.0,0.0,1200.2,1109.46,90.74,6/19/2024
2024-06-19 03:00:00,3,1480.0,1480.0,0.0,1200.48,1109.44,91.04,6/19/2024
2024-06-19 04:00:00,4,1480.0,1480.0,0.0,1200.76,1109.46,91.3,6/19/2024
2024-06-19 05:00:00,5,1490.0,1490.0,0.0,1201.03,1109.45,91.58,6/19/2024
2024-06-19 06:00:00,6,1480.0,1480.0,0.0,1201.31,1109.4,91.91,6/19/2024
2024-06-19 07:00:00,7,1470.0,1470.0,0.0,1200.22,1109.45,90.77,6/19/2024
2024-06-19 08:00:00,8,1480.0,1480.0,0.0,1199.28,1109.43,89.85,6/19/2024
2024-06-19 09:00:00,9,1480.0,1480.0,0.0,1198.29,1109.4,88.89,6/19/2024
2024-06-19 10:00:00,10,1460.0,1460.0,0.0,1197.26,1109.45,87.81,6/19/2024
2024-06-19 11:00:00,11,1450.0,1450.0,0.0,1196.22,1109.39,86.83,6/19/2024
2024-06-19 12:00:00,12,1460.0,1460.0,0.0,1195.13,1109.43,85.7,6/19/2024
2024-06-19 13:00:00,13,1450.0,1450.0,0.0,1194.04,1109.38,84.66,6/19/2024
2024-06-19 14:00:00,14,1440.0,1440.0,0.0,1192.93,1109.41,83.52,6/19/2024
2024-06-19 15:00:00,15,1430.0,1430.0,0.0,1191.79,1109.36,82.43,6/19/2024
2024-06-19 16:00:00,16,1450.0,1450.0,0.0,1190.62,1109.41,81.21,6/19/2024
2024-06-19 17:00:00,17,1450.0,1450.0,0.0,1191.32,1109.38,81.94,6/19/2024
2024-06-19 18:00:00,18,1450.0,1450.0,0.0,1194.11,1109.38,84.73,6/19/2024
2024-06-19 19:00:00,19,1480.0,1480.0,0.0,1196.91,1109.46,87.45,6/19/2024
2024-06-19 20:00:00,20,1470.0,1470.0,0.0,1197.92,1109.43,88.49,6/19/2024
2024-06-19 21:00:00,21,1470.0,1470.0,0.0,1198.48,1109.42,89.06,6/19/2024
2024-06-19 22:00:00,22,1470.0,1470.0,0.0,1198.76,1109.45,89.31,6/19/2024
2024-06-19 23:00:00,23,1470.0,1470.0,0.0,1199.06,1109.44,89.62,6/19/2024
2024-06-19 23:59:59,24,1480.0,1480.0,0.0,1199.35,1109.43,89.92,6/19/2024
2024-06-20 01:00:00,1,1470.0,1470.0,0.0,1199.64,1109.43,90.21,6/20/2024
2024-06-20 02:00:00,2,1480.0,1480.0,0.0,1199.92,1109.41,90.51,6/20/2024
2024-06-20 03:00:00,3,1480.0,1480.0,0.0,1200.19,1109.43,90.76,6/20/2024
2024-06-20 04:00:00,4,1490.0,1490.0,0.0,1200.45,1109.47,90.98,6/20/2024
2024-06-20 05:00:00,5,1490.0,1490.0,0.0,1200.72,1109.47,91.25,6/20/2024
2024-06-20 06:00:00,6,1490.0,1490.0,0.0,1200.99,1109.43,91.56,6/20/2024
2024-06-20 07:00:00,7,1480.0,1480.0,0.0,1200.28,1109.44,90.84,6/20/2024
2024-06-20 08:00:00,8,1470.0,1470.0,0.0,1199.32,1109.43,89.89,6/20/2024
2024-06-20 09:00:00,9,1470.0,1470.0,0.0,1198.32,1109.43,88.89,6/20/2024
2024-06-20 10:00:00,10,1470.0,1470.0,0.0,1197.31,1109.42,87.89,6/20/2024
2024-06-20 11:00:00,11,1460.0,1460.0,0.0,1196.26,1109.4,86.86,6/20/2024
2024-06-20 12:00:00,12,1450.0,1450.0,0.0,1195.18,1109.42,85.76,6/20/2024
2024-06-20 13:00:00,13,1430.0,1430.0,0.0,1194.08,1109.35,84.73,6/20/2024
2024-06-20 14:00:00,14,1450.0,1450.0,0.0,1192.97,1109.42,83.55,6/20/2024
2024-06-20 15:00:00,15,1440.0,1440.0,0.0,1191.84,1109.43,82.41,6/20/2024
2024-06-20 16:00:00,16,1420.0,1420.0,0.0,1190.69,1109.36,81.33,6/20/2024
2024-06-20 17:00:00,17,1440.0,1440.0,0.0,1191.37,1109.38,81.99,6/20/2024
2024-06-20 18:00:00,18,1460.0,1460.0,0.0,1194.14,1109.47,84.67,6/20/2024
2024-06-20 19:00:00,19,1450.0,1450.0,0.0,1196.93,1109.41,87.52,6/20/2024
2024-06-20 20:00:00,20,1480.0,1480.0,0.0,1197.9,1109.4,88.5,6/20/2024
2024-06-20 21:00:00,21,1460.0,1460.0,0.0,1198.42,1109.39,89.03,6/20/2024
2024-06-20 22:00:00,22,1460.0,1460.0,0.0,1198.69,1109.43,89.26,6/20/2024
2024-06-20 23:00:00,23,1450.0,1450.0,0.0,1199.01,1109.4,89.61,6/20/2024
2024-06-20 23:59:59,24,1440.0,1440.0,0.0,1199.31,1109.42,89.89,6/20/2024
2024-06-21 01:00:00,1,1420.0,1420.0,0.0,1199.63,1109.38,90.25,6/21/2024
2024-06-21 02:00:00,2,1390.0,1390.0,0.0,1199.96,1109.3,90.66,6/21/2024
2024-06-21 03:00:00,3,1390.0,1390.0,0.0,1200.28,1109.31,90.97,6/21/2024
2024-06-21 04:00:00,4,1370.0,1370.0,0.0,1200.62,1109.27,91.35,6/21/2024
2024-06-21 05:00:00,5,1370.0,1370.0,0.0,1200.85,1109.27,91.58,6/21/2024
2024-06-21 06:00:00,6,1390.0,1390.0,0.0,1201.05,1109.29,91.76,6/21/2024
2024-06-21 07:00:00,7,1360.0,1360.0,0.0,1200.18,1109.28,90.9,6/21/2024
2024-06-21 08:00:00,8,1350.0,1350.0,0.0,1199.25,1109.31,89.94,6/21/2024
2024-06-21 09:00:00,9,1370.0,1370.0,0.0,1198.33,1109.3,89.03,6/21/2024
2024-06-21 10:00:00,10,1370.0,1370.0,0.0,1197.38,1109.29,88.09,6/21/2024
2024-06-21 11:00:00,11,1370.0,1370.0,0.0,1196.4,1109.27,87.13,6/21/2024
2024-06-21 12:00:00,12,1360.0,1360.0,0.0,1195.4,1109.22,86.18,6/21/2024
2024-06-21 13:00:00,13,1370.0,1370.0,0.0,1194.38,1109.27,85.11,6/21/2024
2024-06-21 14:00:00,14,1340.0,1340.0,0.0,1193.33,1109.23,84.1,6/21/2024
2024-06-21 15:00:00,15,1340.0,1340.0,0.0,1192.29,1109.2,83.09,6/21/2024
2024-06-21 16:00:00,16,1360.0,1360.0,0.0,1191.21,1109.16,82.05,6/21/2024
2024-06-21 17:00:00,17,1340.0,1340.0,0.0,1190.11,1109.25,80.86,6/21/2024
2024-06-21 18:00:00,18,1340.0,1340.0,0.0,1192.78,1109.22,83.56,6/21/2024
2024-06-21 19:00:00,19,1360.0,1360.0,0.0,1195.72,1109.22,86.5,6/21/2024
2024-06-21 20:00:00,20,1350.0,1350.0,0.0,1198.49,1109.24,89.25,6/21/2024
2024-06-21 21:00:00,21,1350.0,1350.0,0.0,1198.98,1109.24,89.74,6/21/2024
