"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AJ1","AL1","AN1","AT1","AT2","AT3","AT4","AT5","AT6","AU1","AU2","AU3","AW1","AW2","AW3","AW4","AX1","AX2","AX3","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","KG1","KG2","MA1","MD1","MF1","MG1","MH1","MK1","MV1","MW1","MW2","OC1","OD1","OE1","OE2","OE3","RH1","RH2","RH3","WA1","REM","EQD"
"72694024232","2025-03-25T16:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","340,5,N,0021,5","00213,5,M,N","016093,5,N,5","+0128,5","+0111,5","10174,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+00213,5,99,9",,,"3,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9",,,,,,,,,,,,,"10176,5,10103,5",,,,,,,,,,,,,,,,,,"MET09803/25/25 08:56:02 METAR KSLE 251656Z 34004KT 10SM BKN007 13/11 A3005 RMK AO2 SLP174 T01280111 (AO)",
"72694024232","2025-03-25T17:36:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-16","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0150,5","+0111,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"04,5,+00213,5,99,9",,,"2,99,1,+00213,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00213,1,99,9,99,9",,,,,,,,,,,,,"10173,5,10099,5",,,,,,,,,,,,,,,,,,"MET09103/25/25 09:36:02 SPECI KSLE 251736Z 00000KT 10SM SCT007 15/11 A3004 RMK AO2 T01500111 (AO)",
"72694024232","2025-03-25T17:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,V,0015,5","22000,5,9,N","016093,5,N,5","+0156,5","+0117,5","10171,5","01,0000,9,5","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0156,1","060,N,+0083,1",,,,,,,,,,,"10173,5,10099,5","6,9,009,9,+999,9",,,,,,,,,,,,,,,,,"MET11903/25/25 09:56:02 METAR KSLE 251756Z VRB03KT 10SM CLR 16/12 A3004 RMK AO2 SLP171 60000 T01560117 10156 20083 56009 (AO)",
"72694024232","2025-03-25T18:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","999,9,N,0015,1","99999,9,9,N","016000,1,9,9","+0156,1","+0117,1","10171,1","06,0000,2,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,M,+0156,1","120,N,+0083,1",,,,,,,,,,,"99999,9,10101,1","6,1,009,1,+999,9",,,,,,,,,,,,,,,,,"SYN08672694 12966 0//03 10156 20117 30101 40171 56009 69901 91756 333 10156 20083 555 92518=",
"72694024232","2025-03-25T18:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0172,5","+0111,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10166,5,10093,5",,,,,,,,,,,,,,,,,,"MET09503/25/25 10:56:02 METAR KSLE 251856Z 00000KT 10SM CLR 17/11 A3002 RMK AO2 SLP165 T01720111 (LR)",
"72694024232","2025-03-25T19:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","010,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0189,5","+0111,5","10158,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10159,5,10086,5",,,,,,,,,,,,,,,,,,"MET09503/25/25 11:56:02 METAR KSLE 251956Z 01003KT 10SM CLR 19/11 A3000 RMK AO2 SLP158 T01890111 (LR)",
"72694024232","2025-03-25T20:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","030,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0206,5","+0117,5","10149,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10149,5,10076,5","8,9,022,9,+999,9",,,,,,,,,,,,,,,,,"MET10103/25/25 12:56:02 METAR KSLE 252056Z 03007KT 10SM CLR 21/12 A2997 RMK AO2 SLP149 T02060117 58022 (AO)",
"72694024232","2025-03-25T21:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","030,1,N,0036,1","99999,9,9,N","016000,1,9,9","+0206,1","+0117,1","10149,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99999,9,10078,1","8,1,022,1,+999,9",,,,,,,,,,,,,,,,,"SYN06472694 32966 00307 10206 20117 30078 40149 58022 92056 555 92521=",
"72694024232","2025-03-25T21:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","340,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0222,5","+0128,5","10137,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10139,5,10066,5",,,,,,,,,,,,,,,,,,"MET09503/25/25 13:56:02 METAR KSLE 252156Z 34007KT 10SM CLR 22/13 A2994 RMK AO2 SLP137 T02220128 (LR)",
"72694024232","2025-03-25T22:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","350,5,N,0041,5","22000,5,9,N","016093,5,N,5","+0233,5","+0133,5","10128,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10129,5,10056,5",,,,,,,,,,,,,,,,,,"MET09503/25/25 14:56:02 METAR KSLE 252256Z 35008KT 10SM CLR 23/13 A2991 RMK AO2 SLP128 T02330133 (AO)",
"72694024232","2025-03-25T23:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","030,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0233,5","+0133,5","10119,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0239,1","060,N,+0156,1",,,,,,,,,,,"10119,5,10045,5","6,9,030,9,+999,9",,,,,,,,,,,,,,,,,"MET11303/25/25 15:56:02 METAR KSLE 252356Z 03003KT 10SM CLR 23/13 A2988 RMK AO2 SLP119 T02330133 10239 20156 56030 (LR)",
"72694024232","2025-03-26T00:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","030,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0233,1","+0133,1","10119,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,M,+0239,1","120,N,+0094,1",,,,,,,,,,,"99999,9,10047,1","6,1,030,1,+999,9",,,,,,,,,,,,,,,,,"SYN08072694 32966 00303 10233 20133 30047 40119 56030 92356 333 10239 20094 555 92600=",
"72694024232","2025-03-26T00:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","020,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0239,5","+0128,5","10110,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10112,5,10039,5",,,,,,,,,,,,,,,,,,"MET09003/25/25 16:56:01 METAR KSLE 260056Z 02004KT 10SM CLR 24/13 A2986 RMK AO2 SLP110 T02390128",
"72694024232","2025-03-26T01:56:00","6","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","020,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0228,5","+0122,5","10106,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,,,,,,,,,,,,,"10108,5,10035,5",,,,,,,,,,,,,,,,,,"MET09003/25/25 17:56:01 METAR KSLE 260156Z 02003KT 10SM CLR 23/12 A2985 RMK AO2 SLP106 T02280122",
"72694024232","2025-03-26T02:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","310,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0211,5","+0122,5","10103,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10105,5,10032,5","6,9,016,9,+999,9",,,,,,,,,,,,,,,,,"MET09603/25/25 18:56:02 METAR KSLE 260256Z 31004KT 10SM CLR 21/12 A2984 RMK AO2 SLP103 T02110122 56016",
"72694024232","2025-03-26T03:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","310,1,N,0021,1","99999,9,9,N","016000,1,9,9","+0211,1","+0122,1","10103,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99999,9,10034,1","6,1,016,1,+999,9",,,,,,,,,,,,,,,,,"SYN06472694 32966 03104 10211 20122 30034 40103 56016 90256 555 92603=",
"72694024232","2025-03-26T03:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0172,5","+0122,5","10100,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10102,5,10029,5",,,,,,,,,,,,,,,,,,"MET09003/25/25 19:56:03 METAR KSLE 260356Z 00000KT 10SM CLR 17/12 A2983 RMK AO2 SLP100 T01720122",
"72694024232","2025-03-26T04:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0167,5","+0122,5","10099,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10098,5,10025,5",,,,,,,,,,,,,,,,,,"MET09003/25/25 20:56:03 METAR KSLE 260456Z 00000KT 10SM CLR 17/12 A2982 RMK AO2 SLP099 T01670122",
"72694024232","2025-03-26T05:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0156,5","+0122,5","10095,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0239,1","060,N,+0150,1",,,,,,,,,,,"10095,5,10022,5","8,9,008,9,+999,9",,,,,,,,,,,,,,,,,"MET10803/25/25 21:56:03 METAR KSLE 260556Z 00000KT 10SM CLR 16/12 A2981 RMK AO2 SLP095 T01560122 10239 20150 58008",
"72694024232","2025-03-26T06:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0156,1","+0122,1","10095,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0239,1","240,N,+0094,1",,,,,,,,,,,"99999,9,10024,1","8,1,008,1,+999,9",,,,,,,,,,,,,,,,,"SYN08072694 35966 00000 10156 20122 30024 40095 58008 90556 333 10239 20094 555 92606=",
"72694024232","2025-03-26T06:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0133,5","+0117,5","10093,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10095,5,10022,5",,,,,,,,,,,,,,,,,,"MET09003/25/25 22:56:03 METAR KSLE 260656Z 00000KT 10SM CLR 13/12 A2981 RMK AO2 SLP093 T01330117",
"72694024232","2025-03-26T07:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0133,5","+0117,5","10089,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0239,1","240,N,+0083,1",,,,,,,,,,,"10091,5,10019,5",,,,,,,,,,,,,,,,,,"MET10003/25/25 23:56:02 METAR KSLE 260756Z 00000KT 10SM CLR 13/12 A2980 RMK AO2 SLP089 T01330117 402390083",
"72694024232","2025-03-26T07:59:00","6","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","SOD  ","KSLE ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,2,5",,,,,,,,,,,,,,,,,,,,,"AU,16,RA  ,5","AU,01,FG  ,5","AU,13,BR  ,5",,,,,,,,,,,"01,5,24,5",,,,,,,,,,,"240,M,+0239,5","240,N,+0083,5",,,,,,,,,,,,,,"10068,4,10088,4",,,,,,,,"1,24,00626,350,9999,5","2,24,00402,350,9999,5","3,24,00103,999,9999,5",,,,,"SOD70924 HR PRECIPITATION (IN):    T WEATHER(CODE):1  24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 47AVERAGE STATION PRESSURE:29.730 MINIMUM SEA LEVEL PRESSURE:29.79 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):350 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):350 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 2.3 24 HR AVG TEMP (F): 61DEPART FROM NORMAL: 12  HEATING DEGREE DAYS:  4 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):75  LATEST NIGHT MIN TEMP(1900-0800 LST):47 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 T    0.00 T    T    0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72694024232","2025-03-26T08:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0128,5","+0111,5","10085,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10085,5,10012,5","8,9,009,9,+999,9",,,,,,,,,,,,,,,,,"MET09603/26/25 00:56:02 METAR KSLE 260856Z 00000KT 10SM CLR 13/11 A2978 RMK AO2 SLP085 T01280111 58009",
"72694024232","2025-03-26T09:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","999,9,C,0000,1","99999,9,9,N","016000,1,9,9","+0128,1","+0111,1","10085,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99999,9,10014,1","8,1,009,1,+999,9",,,,,,,,,,,,,,,,,"SYN06472694 35966 00000 10128 20111 30014 40085 58009 90856 555 92609=",
"72694024232","2025-03-26T09:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","150,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0133,5","+0111,5","10085,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10085,5,10012,5",,,,,,,,,,,,,,,,,,"MET09003/26/25 01:56:02 METAR KSLE 260956Z 15004KT 10SM CLR 13/11 A2978 RMK AO2 SLP085 T01330111",
"72694024232","2025-03-26T10:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0128,5","+0117,5","10076,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03658,5,99,9",,,"1,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9",,,,,,,,,,,,,"10078,5,10005,5",,,,,,,,,,,,,,,,,,"MET09303/26/25 02:56:02 METAR KSLE 261056Z 00000KT 10SM FEW120 13/12 A2976 RMK AO2 SLP076 T01280117",
"72694024232","2025-03-26T11:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","220,5,N,0015,5","03353,5,M,N","016093,5,N,5","+0128,5","+0117,5","10074,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"07,5,+03353,5,99,9",,,"3,99,1,+03353,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03353,1,99,9,99,9","060,M,+0156,1","060,N,+0122,1",,,,,,,,,,,"10075,5,10002,5","8,9,010,9,+999,9",,,,,,,,,,,,,,,,,"MET11103/26/25 03:56:02 METAR KSLE 261156Z 22003KT 10SM BKN110 13/12 A2975 RMK AO2 SLP074 T01280117 10156 20122 58010",
"72694024232","2025-03-26T12:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","220,1,N,0015,1","99999,9,9,N","016000,1,9,9","+0128,1","+0117,1","10074,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","06,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0239,1","240,N,+0122,1",,,,,,,,,,,"99999,9,10004,1","8,1,010,1,+999,9",,,,,,,,,,,,,,,,,"SYN08072694 35966 62203 10128 20117 30004 40074 58010 91156 333 10239 20122 555 92612=",
"72694024232","2025-03-26T12:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0117,5","+0111,5","10069,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03658,5,99,9",,,"1,99,1,+03658,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9",,,,,,,,,,,,,"10071,5,09998,5",,,,,,,,,,,,,,,,,,"MET09303/26/25 04:56:02 METAR KSLE 261256Z 00000KT 10SM FEW120 12/11 A2974 RMK AO2 SLP069 T01170111",
"72694024232","2025-03-26T13:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0106,5","+0106,5","10070,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10071,5,09998,5",,,,,,,,,,,,,,,,,,"MET09503/26/25 05:56:02 METAR KSLE 261356Z 00000KT 10SM CLR 11/11 A2974 RMK AO2 SLP070 T01060106 (AO)",
"72694024232","2025-03-26T14:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","090,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0117,5","+0100,5","10066,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+03048,5,99,9",,,"1,99,1,+03048,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03048,1,99,9,99,9",,,,,,,,,,,,,"10068,5,09995,5","6,9,009,9,+999,9",,,,,,,,,,,,,,,,,"MET10403/26/25 06:56:02 METAR KSLE 261456Z 09003KT 10SM FEW100 12/10 A2973 RMK AO2 SLP066 T01170100 56009 (AO)",
"72694024232","2025-03-26T15:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","090,1,N,0015,1","22000,1,9,N","016000,1,9,9","+0117,1","+0100,1","10066,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,AGL   ,+99999,+99999","02,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"99999,9,09997,1","6,1,009,1,+999,9",,,,,,,,,,,,,,,,,"SYN06472694 32966 20903 10117 20100 39997 40066 56009 91456 555 92615=",
"72694024232","2025-03-26T15:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0150,5","+0100,5","10062,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10064,5,09992,5",,,,,,,,,,,,,,,,,,"MET09503/26/25 07:56:02 METAR KSLE 261556Z 00000KT 10SM CLR 15/10 A2972 RMK AO2 SLP062 T01500100 (AO)",
"72694024232","2025-03-26T16:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","110,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0178,5","+0106,5","10057,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10058,5,09985,5",,,,,,,,,,,,,,,,,,"MET09503/26/25 08:56:02 METAR KSLE 261656Z 11004KT 10SM CLR 18/11 A2970 RMK AO2 SLP057 T01780106 (AO)",
"72694024232","2025-03-26T17:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","100,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0194,5","+0111,5","10053,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0194,1","060,N,+0094,1",,,,,,,,,,,"10054,5,09982,5","7,9,013,9,+999,9",,,,,,,,,,,,,,,,,"MET11303/26/25 09:56:02 METAR KSLE 261756Z 10005KT 10SM CLR 19/11 A2969 RMK AO2 SLP053 T01940111 10194 20094 57013 (AO)",
"72694024232","2025-03-26T18:00:00","4","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-12","99999","V020","100,1,N,0026,1","99999,9,9,N","016000,1,9,9","+0194,1","+0111,1","10053,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120,M,+0194,1","120,N,+0094,1",,,,,,,,,,,"99999,9,09983,1","7,1,013,1,+999,9",,,,,,,,,,,,,,,,,"SYN08072694 32966 01005 10194 20111 39983 40053 57013 91756 333 10194 20094 555 92618=",
"72694024232","2025-03-26T18:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","090,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0211,5","+0122,5","10044,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10044,5,09971,5",,,,,,,,,,,,,,,,,,"MET09503/26/25 10:56:02 METAR KSLE 261856Z 09003KT 10SM CLR 21/12 A2966 RMK AO2 SLP044 T02110122 (LR)",
"72694024232","2025-03-26T19:56:00","7","44.90488","-123.00103","63.4","SALEM AIRPORT MCNARY FIELD, OR US","FM-15","KSLE ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0222,5","+0122,5","10030,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,,,"10030,5,09958,5",,,,,,,,,,,,,,,,,,"MET09503/26/25 11:56:02 METAR KSLE 261956Z 00000KT 10SM CLR 22/12 A2962 RMK AO2 SLP030 T02220122 (AO)",
